District,Janpad,Panchayat,Cluster,Subengineer,Work FY,Work Status,Work Code,Work Name,Final Work Category,Original Work Category,Work Type,NREGA Wage Sanction,NREGA Material Sanction,NREGA Total Sanction,NREGA Booked Wages,NREGA Booked Material,NREGA Total Booked,NREGA Total Booked %,VBGRAMG Total Sanction,VBGRAMG Booked Wages,VBGRAMG Booked Material,VBGRAMG Total Booked,VBGRAMG Total Booked %,April Mandays (GP),May Mandays (GP),June Mandays (GP),July Mandays (GP),August Mandays (GP),September Mandays (GP),FY Mandays Total (GP),AF,AG,01 Apr–30 Jun,01 Jul–Today,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,Recovery Done Work,Recovery Amount Rs,Recovery Work Count
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5833600,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126877300,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,21138,0,21138.0,0.8998722860791827,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.2349,0.21138,0.02352,0.8998722860791827,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5833862,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP125617993,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,10350,0,10350.0,0.44061302681992337,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.1035,0.1665,0.38333333333333336,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5834262,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147754827,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,15958,0,15958.0,0.6793529161345253,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.15958,0.11042,0.591037037037037,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5834736,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126118529,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,18009,0,18009.0,0.7666666666666667,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.2349,0.18009,0.05481,0.7666666666666667,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5834903,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP148717576,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7290,0,7290.0,0.3103448275862069,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.0729,0.1971,0.27,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5835006,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126165528,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,10335,0,10335.0,0.4399744572158365,27000,6600,0,6600.0,0.24444444444444444,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.10335,0.16665,0.3827777777777778,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5835268,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126808707,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,18279,0,18279.0,0.7781609195402299,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,1,0,0,0.27,0.18279,0.08721,0.677,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5835406,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126153573,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,16569,0,16569.0,0.7053639846743295,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,1,0,0,0.27,0.16569,0.10431,0.6136666666666667,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2026-2027,Ongoing,1712005040/IF/IAY/5835669,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126875863,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,0,0,0.0,0.0,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5836198,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150894861,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,13995,0,13995.0,0.5957854406130269,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.13995,0.13005,0.5183333333333333,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5836200,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP141329687,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,10350,0,10350.0,0.44061302681992337,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.1035,0.1665,0.38333333333333336,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2026-2027,Ongoing,1712005040/IF/IAY/5836201,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP125752764,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,6804,0,6804.0,0.2896551724137931,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.06804,0.20196,0.252,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5836204,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126861662,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,10350,0,10350.0,0.44061302681992337,27000,2100,0,2100.0,0.07777777777777778,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.1035,0.1665,0.38333333333333336,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2025-2026,Ongoing,1712005040/IF/IAY/5836682,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126930631,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,16965,0,16965.0,0.7222222222222222,27000,3915,0,3915.0,0.145,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,1,0,0,0.27,0.16965,0.10035,0.6283333333333333,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2016-2017,Ongoing,1712005040/LD/22012034295746,"shanti dham majhiyar talab ke agor me araji no 738 739gram panchtay majhiyar,",Crematorium,Anganwadi/Other Rural Infrastructure,Crematorium,163000,17000,180000,1395.9,0,1395.9,0.007755000000000001,180000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,1.8,0.013959000000000001,1.786041,0.007755000000000001,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2023-2024,Ongoing,1712005040/RS/22012034701647,पी सी सी नाली निर्माण भैयालाल कोल के घर से लालभाई कोल के घर के आगे की ओर दोनों तरफ,Cement Concrete,Rural Sanitation,Constr of Open/Covered Grey Water Drain for Comm,112000,0,788000,3315,0,3315.0,0.004206852791878173,788000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,7.88,0.03315,7.84685,0.004206852791878173,No,0.00,0
SATNA,RAMPUR BAGHELAN,MAJHIYAR,BELA,श्रीमती अन्नपूर्णा सिंह,2018-2019,Ongoing,1712005040/WC/22012034426169,rms गुलु बाला बागीचा के पास चेक डेम,Cement Concrete,Water Conservation and Water Harvesting,Constr of Masonry/CC Anicut for Community,164000,576000,740000,4202.88,0,4202.88,0.0056795675675675675,740000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,7.4,0.0420288,7.3579712,0.0056795675675675675,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2019-2020,Ongoing,1712005026/AV/22012034463275,प्राथमिक शाला भवन चूल्ही में बाउंडरी वाल जीपी मलगावँ,Boundary Wall,Anganwadi/Other Rural Infrastructure,Constr of CmpOnd wall for gov schools for Comm,111000,0,444000,98784,0,98784.0,0.22248648648648647,444000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,4.44,0.98784,3.45216,0.22248648648648647,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2023-2024,Ongoing,1712005026/DP/22012034604775,vasudha vandan khurtala talab malgaon,Gap Filling in Plantation,Drought Proofing,Block Plantation of Forestry-in Fields-Community,28000,0,55000,11492,0,11492.0,0.20894545454545455,55000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,0.55,0.11492,0.43508,0.20894545454545455,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2024-2025,Ongoing,1712005026/DP/22012034628007,vraksharopan prathim shala adiwasi basti chulhi,Boundary Wall,Drought Proofing,Boundary Line Plantation-Farm Forestry-Community,125008.81,51299.77,176489,34992,0,34992.0,0.19826731411022783,176489,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,1.76489,0.34992,1.41497,0.19826731411022783,No,0.00,0
SATNA,MAIHAR,DHANWAHIKALAN,TILAURA,राजा भैया सिंह,2022-2023,Ongoing,1712008013/IF/22012034979338,खेत तालाब ऐश्वरप्रताप सिंह /गजराज सिंह,Farm Pond,Works on Individuals Land (Category IV),Constr of Earthen Check Dam for Individuals,285943.88,70396.22,356336,4896,0,4896.0,0.01373984104889767,356336,0,0,0.0,0.0,27,90,150,246,0,0,513.0,1,0,267.0,0,0,1,0,0,0,0,3.56336,0.04896,3.5144,0.01373984104889767,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/22012035659286,AK BAGIYA MA KE NAM YASHOMATI KEVAT WO KAMLESH KEVAT,Ek Bagiya Maa Ke Naam,Works on Individuals Land (Category IV),Block Plantation-Hort-Trees in fields-Individuals,73893.919999999998,80473.14,154549,6525,0,6525.0,0.0422196196675488,154549,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,1,0,0,0,0,1.54549,0.06525,1.48024,0.0422196196675488,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/22012035659822,AK BAGIYA MA KE NAM GOMATI KEVAT WO SHOBHNATH KEVAT,Ek Bagiya Maa Ke Naam,Works on Individuals Land (Category IV),Block Plantation-Hort-Trees in fields-Individuals,65082.02,86749.09,152013,261,0,261.0,0.001716958418030037,152013,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,1,0,0,0,0,1.52013,0.00261,1.51752,0.001716958418030037,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2024-2025,Ongoing,1712005026/IF/IAY/4712755,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127381432,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,22437,0,22437.0,0.9551724137931035,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.22437,0.04563,0.831,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2024-2025,Ongoing,1712005026/IF/IAY/4721883,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP140089930,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,22504,0,22504.0,0.9580246913580247,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.22504,0.04496,0.8334814814814815,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2024-2025,Ongoing,1712005026/IF/IAY/4859391,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126127004,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,21870,0,21870.0,0.9310344827586207,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.2187,0.0513,0.81,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5462187,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP122303749,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23229,0,23229.0,0.9888888888888889,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.23229,0.03771,0.8603333333333333,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5462645,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126114685,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,15660,0,15660.0,0.6666666666666666,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.1566,0.1134,0.58,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5462784,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126149396,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23490,0,23490.0,1.0,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.2349,0.0351,0.87,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5465157,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127633002,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23229,0,23229.0,0.9888888888888889,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.23229,0.03771,0.8603333333333333,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5465853,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP135095537,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,13572,0,13572.0,0.5777777777777777,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.13572,0.13428,0.5026666666666667,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5601043,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126137298,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23490,0,23490.0,1.0,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.2349,0.0351,0.87,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5769996,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127582750,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23490,0,23490.0,1.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,1,0.2349,0.2349,0.0,1.0,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5818793,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126121962,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,3915,0,3915.0,0.16666666666666666,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,0.27,0.03915,0.23085,0.145,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819046,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP121966435,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,19575,0,19575.0,0.8333333333333334,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,1,0,0,0.27,0.19575,0.07425,0.725,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819065,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127577096,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7830,0,7830.0,0.3333333333333333,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.0783,0.1917,0.29,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819110,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127366777,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,19575,0,19575.0,0.8333333333333334,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,1,0,0,0.27,0.19575,0.07425,0.725,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819111,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127370605,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,15660,0,15660.0,0.6666666666666666,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.1566,0.1134,0.58,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819113,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127391624,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23490,0,23490.0,1.0,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.2349,0.0351,0.87,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819114,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP135188425,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23490,0,23490.0,1.0,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.2349,0.0351,0.87,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819194,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131317379,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23490,0,23490.0,1.0,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.2349,0.0351,0.87,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819238,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127641290,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,11745,0,11745.0,0.5,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.11745,0.15255,0.435,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819329,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP125108620,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,15660,0,15660.0,0.6666666666666666,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.1566,0.1134,0.58,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819387,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127636014,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,19575,0,19575.0,0.8333333333333334,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,1,0,0,0.27,0.19575,0.07425,0.725,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819487,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127372820,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,19575,0,19575.0,0.8333333333333334,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.2349,0.19575,0.03915,0.8333333333333334,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819562,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127635437,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23490,0,23490.0,1.0,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.2349,0.0351,0.87,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819567,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP122302789,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23229,0,23229.0,0.9888888888888889,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.23229,0.03771,0.8603333333333333,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819589,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP135096838,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7830,0,7830.0,0.3333333333333333,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.0783,0.1917,0.29,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819592,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127389553,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,19575,0,19575.0,0.8333333333333334,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.2349,0.19575,0.03915,0.8333333333333334,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819638,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147897957,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23490,0,23490.0,1.0,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.2349,0.0351,0.87,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819741,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127361787,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,15660,0,15660.0,0.6666666666666666,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.27,0.1566,0.1134,0.58,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819746,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127375272,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,23490,0,23490.0,1.0,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0.27,0.2349,0.0351,0.87,No,0.00,0
SATNA,RAMPUR BAGHELAN,MALGAON,GORAIYA,रमेश सिंह,2025-2026,Ongoing,1712005026/IF/IAY/5819764,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127386538,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,3915,0,3915.0,0.16666666666666666,27000,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,0.27,0.03915,0.23085,0.145,No,0.00,0
